FswTime(sec),CurrentYear(year),CurrentMonth(month),CurrentDay(day),CurrentHour(hour),CurrentMinute(min),CurrentSecond(sec),Latitude(rad),Longitude(rad),Altitude(m),RawPrimaryGenericPointData[0](),RawPrimaryGenericPointData[1](),RawPrimaryGenericPointData[2](),RawSecondaryGenericPointData[0](),RawSecondaryGenericPointData[1](),RawSecondaryGenericPointData[2](),Q_B_I[0](1),Q_B_I[1](1),Q_B_I[2](1),Q_B_I[3](1),Q_E_I[0](1),Q_E_I[1](1),Q_E_I[2](1),Q_E_I[3](1),SensedPos_I__GPS[0](m),SensedPos_I__GPS[1](m),SensedPos_I__GPS[2](m),SensedVel_I__GPS[0](m/sec),SensedVel_I__GPS[1](m/sec),SensedVel_I__GPS[2](m/sec),AttitudeError[0](rad),AttitudeError[1](rad),AttitudeError[2](rad),AngVel_B_I[0](rad/sec),AngVel_B_I[1](rad/sec),AngVel_B_I[2](rad/sec),AngVelMag_B_I(rad/sec),LastNewWheelTime__RWA_A(sec),LastNewWheelTime__RWA_B(sec),LastNewWheelTime__RWA_C(sec),SensedWheelSpeed__RWA_A(rad/sec),SensedWheelSpeed__RWA_B(rad/sec),SensedWheelSpeed__RWA_C(rad/sec),WheelCmd__RWA_A(N*m),WheelCmd__RWA_B(N*m),WheelCmd__RWA_C(N*m),DesiredWheelCommand[0](N*m),DesiredWheelCommand[1](N*m),DesiredWheelCommand[2](N*m),WheelSpeedReceived__RWA_A(1),WheelSpeedReceived__RWA_B(1),WheelSpeedReceived__RWA_C(1),WheelTorqueReceived__RWA_A(1),WheelTorqueReceived__RWA_B(1),WheelTorqueReceived__RWA_C(1),TotalTorqueRodCommand[0](A*m^2),TotalTorqueRodCommand[1](A*m^2),TotalTorqueRodCommand[2](A*m^2),Pos_I[0](m),Pos_I[1](m),Pos_I[2](m),Vel_I[0](m/sec),Vel_I[1](m/sec),Vel_I[2](m/sec),ExtrapolatedPos_I[0](m),ExtrapolatedPos_I[1](m),ExtrapolatedPos_I[2](m),ExtrapolatedVel_I[0](m/sec),ExtrapolatedVel_I[1](m/sec),ExtrapolatedVel_I[2](m/sec),SemiMajorAxis(m),Eccentricity(1),Inclination(deg),Raan(deg),ArgPerigee(deg),TrueAnomaly(deg),Mode(),TrackerValid__ST(),GpsTime__GPS(sec),GpsSeconds__GPS(msec),GpsWeek__GPS(),StateOfCharge__BAT(A*hr),PercentSoC__BAT(1),DepthOfDischarge__BAT(1),IncomingCharge__BAT(W),InEclipse(),TotalLoad__BAT(W),IMUAccMag__IMU(m/sec^2),IMUAccUnit__IMU[0](1),IMUAccUnit__IMU[1](1),IMUAccUnit__IMU[2](1),IMURate_B__IMU[0](rad/sec),IMURate_B__IMU[1](rad/sec),IMURate_B__IMU[2](rad/sec),IMURateMag__IMU(rad/sec),IMURateValid__IMU(),LastNewAccTime__IMU(sec),LastNewTrackerTime__ST(sec),TrackerRateMag__ST(rad/sec),TrackerQ_J_ST__ST[0](1),TrackerQ_J_ST__ST[1](1),TrackerQ_J_ST__ST[2](1),TrackerQ_J_ST__ST[3](1),BField_B__TAM[0](T),BField_B__TAM[1](T),BField_B__TAM[2](T),BField_MAG__TAM[0](T),BField_MAG__TAM[1](T),BField_MAG__TAM[2](T),LastNewMagTime__TAM(sec),SunBetaAngle(rad),SunUnit_B[0](1),SunUnit_B[1](1),SunUnit_B[2](1),SunSensorIsGood__MX_SN07_32(),SunSensorIsGood__MXPYPZ_SN07_29(),SunSensorIsGood__MXMYPZ_SN07_29(),SunSensorIsGood__MXMYMZ_SN07_30(),SunSensorIsGood__MXPYMZ_SN07_21(),SunSensorIsGood__PX_SN07_25(),SunSensorIsGood__MXPYPZ_SN07_34(),SunSensorIsGood__PXMYPZ_SN07_33(),SunSensorIsGood__PXMYMZ_SN07_22(),SunSensorIsGood__PXPYMZ_SN07_28(),TrackerDataIsGood__ST(),TrackerRateIsGood__ST(),MagDataIsGood__TAM(),LastNewGpsTime__GPS(sec),AngleToPrimaryTarget(rad),Variant,Run_Batch,date_loaded,date_created,UTC,Longitude(deg),Latitude(deg),TimeDelay,Scenario,Run_Batch_Variant,result_label
590,2025,1,0,12,55,5,-0.59082,1.04383,898535,0.0,0.0,1.0,0.0,0.0,0.0,0.567021,-0.0804434,0.181949,0.799319,0.842536,-0.000651325,0.00102516,-0.538639,6006720.0,-566081.0,-4068030.0,-4180.12,-859.95,-6044.31,-0.0980671,0.555571,-1.16678,0.0048426,-0.011354,0.00707832,0.014229,590,590,590,-17.3662,24.6036,-26.6578,0.0938368,-0.21,0.21,-0.0940277,0.893561,-2.18458,0,0,0,0,0,0,-0.00685172,0.00506025,-0.016408,6006720.0,-566091.0,-4068020.0,-4180.09,-860.01,-6045.51,6006720.0,-566081.0,-4068030.0,-4180.12,-859.95,-6044.31,7274420.0,0.000613341,98.0408,-179.918,-25.3542,-120.271,11,1,1419771305,305705,2347,533755,0.822326,0.177674,322.618,0,0.0,0,0,0,0,0.0048426,-0.011354,0.00707832,0.014229,1,0,589.2,0.00624131,0.360115,0.524366,-0.474274,-0.608623,-1.54002e-05,-2.71291e-05,-1.93576e-06,-1.54002e-05,2.71291e-05,1.93576e-06,590,-0.991082,-0.725931,0.000615279,-0.687767,2,0,0,2,2,0,0,0,0,0,1,1,1,590,1.40505,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:54:47,59.80705352914072,-33.8514924519193,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
591,2025,1,0,12,55,6,-0.591823,1.04355,898534,0.0,0.0,1.0,0.0,0.0,0.0,0.565747,-0.0749935,0.180986,0.800968,0.842556,-0.000651288,0.00102519,-0.538608,6002540.0,-566942.0,-4074050.0,-4186.28,-859.523,-6040.06,-0.0997415,0.547069,-1.16293,0.00598921,-0.0160261,0.00987743,0.0197553,591,591,591,-21.6525,34.9813,-37.0336,0.0731239,-0.21,0.21,-0.0733953,0.778157,-2.11795,0,0,0,0,0,0,-0.00704279,0.00503503,-0.0158643,6002540.0,-566946.0,-4074070.0,-4186.28,-859.391,-6041.31,6002540.0,-566942.0,-4074050.0,-4186.28,-859.523,-6040.06,7274420.0,0.000611258,98.0406,-179.918,-25.1884,-120.379,11,1,1419771306,305706,2347,533783,0.822368,0.177632,326.645,0,0.0,0,0,0,0,0.00598921,-0.0160261,0.00987743,0.0197553,1,0,590.2,0.0118274,0.359623,0.520848,-0.472754,-0.6131,-1.56478e-05,-2.70292e-05,-1.63189e-06,-1.56478e-05,2.70292e-05,1.63189e-06,591,-0.991086,-0.732496,0.00217237,-0.680767,2,0,0,2,2,0,0,0,0,0,1,1,1,591,1.39575,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:54:48,59.79101071087705,-33.90896011877092,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
592,2025,1,0,12,55,7,-0.592824,1.04327,898524,0.0,0.0,1.0,0.0,0.0,0.0,0.56369,-0.067149,0.180112,0.803308,0.842575,-0.000651251,0.00102521,-0.538577,5998330.0,-567790.0,-4080090.0,-4192.49,-858.74,-6035.94,-0.10078,0.534525,-1.1573,0.00687421,-0.0206991,0.0126761,0.0252268,592,592,592,-24.9682,45.359,-47.4094,0.0563555,-0.21,0.21,-0.0567106,0.654744,-2.04778,0,0,0,0,0,0,-0.00729046,0.00503226,-0.0153899,5998350.0,-567802.0,-4080100.0,-4192.5,-858.782,-6037.03,5998330.0,-567790.0,-4080090.0,-4192.49,-858.74,-6035.94,7274310.0,0.000624591,98.0405,-179.918,-24.2969,-121.212,11,1,1419771307,305707,2347,533810,0.82241,0.17759,331.948,0,0.0,0,0,0,0,0.00687421,-0.0206991,0.0126761,0.0252268,1,0,591.2,0.0169714,0.35844,0.515764,-0.470858,-0.619517,-1.59727e-05,-2.68825e-05,-1.22363e-06,-1.59727e-05,2.68825e-05,1.22363e-06,592,-0.991087,-0.741366,0.00427563,-0.671087,2,0,0,2,2,0,0,0,0,0,1,1,1,592,1.38221,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:54:49,59.77496789261339,-33.96631319406352,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
593,2025,1,0,12,55,8,-0.593827,1.04299,898513,0.0,0.0,1.0,0.0,0.0,0.0,0.561257,-0.0569084,0.177542,0.806369,0.842595,-0.000651213,0.00102524,-0.538547,5994150.0,-568650.0,-4086160.0,-4198.92,-858.394,-6031.95,-0.104818,0.517837,-1.14959,0.00761602,-0.0253728,0.0154745,0.0306797,593,593,593,-27.7466,55.7367,-57.7852,0.048756,-0.21,0.21,-0.0491983,0.523031,-1.97346,0,0,0,0,0,0,-0.00759085,0.00505883,-0.0150763,5994150.0,-568655.0,-4086130.0,-4198.75,-858.156,-6032.8,5994150.0,-568650.0,-4086160.0,-4198.92,-858.394,-6031.95,7274340.0,0.000626567,98.0402,-179.918,-25.039,-120.412,11,1,1419771308,305708,2347,533838,0.822453,0.177547,338.422,0,0.0,0,0,0,0,0.00761602,-0.0253728,0.0154745,0.0306797,1,0,592.2,0.0225183,0.357921,0.509131,-0.467357,-0.627898,-1.6368e-05,-2.66846e-05,-7.12753e-07,-1.6368e-05,2.66846e-05,7.12753e-07,593,-0.99109,-0.75384,0.00830279,-0.657006,2,0,0,2,2,0,0,0,0,0,1,1,1,593,1.36418,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:54:50,59.75892507434974,-34.02378086091514,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
594,2025,1,0,12,55,9,-0.594831,1.04271,898514,0.0,0.0,1.0,0.0,0.0,0.0,0.557626,-0.0443499,0.174061,0.810425,0.842614,-0.000651176,0.00102526,-0.538516,5989940.0,-569527.0,-4092160.0,-4204.96,-857.705,-6027.58,-0.109916,0.497458,-1.1387,0.00828618,-0.0300471,0.0182726,0.03613,594,594,594,-30.2597,66.1144,-68.1611,0.0451061,-0.21,0.21,-0.0456398,0.383817,-1.89274,0,0,0,0,0,0,-0.00794221,0.00511034,-0.014801,5989940.0,-569513.0,-4092170.0,-4204.95,-857.569,-6028.64,5989940.0,-569527.0,-4092160.0,-4204.96,-857.705,-6027.58,7274460.0,0.000613662,98.0402,-179.918,-26.0299,-119.362,11,1,1419771309,305709,2347,533866,0.822497,0.177503,345.931,0,0.0,0,0,0,0,0.00828618,-0.0300471,0.0182726,0.03613,1,0,593.2,0.0282463,0.356943,0.50117,-0.462424,-0.638423,-1.68252e-05,-2.64309e-05,-9.73958e-08,-1.68252e-05,2.64309e-05,9.73958e-08,594,-0.991091,-0.768796,0.0150221,-0.639318,2,0,0,2,2,0,0,0,0,0,1,1,1,594,1.34083,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:54:51,59.74288225608607,-34.08130582354627,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
595,2025,1,0,12,55,10,-0.595832,1.04243,898505,0.0,0.0,1.0,0.0,0.0,0.0,0.553052,-0.0294244,0.170039,0.81508,0.842634,-0.000651138,0.00102528,-0.538485,5985750.0,-570368.0,-4098170.0,-4211.1,-856.8,-6023.19,-0.115463,0.473041,-1.12535,0.00891917,-0.0347219,0.0210705,0.0415828,595,595,595,-32.6378,76.4921,-78.5369,0.0424823,-0.21,0.21,-0.0431116,0.23654,-1.80718,0,0,0,0,0,0,-0.00834067,0.00518768,-0.0145174,5985730.0,-570375.0,-4098190.0,-4211.15,-857.013,-6024.34,5985750.0,-570368.0,-4098170.0,-4211.1,-856.8,-6023.19,7274360.0,0.000625172,98.0405,-179.918,-25.2317,-120.102,11,1,1419771310,305710,2347,533896,0.822542,0.177458,354.303,0,0.0,0,0,0,0,0.00891917,-0.0347219,0.0210705,0.0415828,1,0,594.2,0.0335592,0.355503,0.491614,-0.456505,-0.650797,-1.73333e-05,-2.61161e-05,6.26136e-07,-1.73333e-05,2.61161e-05,-6.26136e-07,595,-0.991087,-0.785751,0.0234904,-0.618097,2,0,0,2,2,0,0,0,0,0,1,1,1,595,1.31305,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:54:52,59.726839437822406,-34.13865889883887,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
596,2025,1,0,12,55,11,-0.596833,1.04215,898501,0.0,0.0,1.0,0.0,0.0,0.0,0.547933,-0.0119146,0.164918,0.820018,0.842654,-0.000651101,0.00102531,-0.538454,5981530.0,-571216.0,-4104210.0,-4217.32,-856.374,-6018.9,-0.122689,0.443922,-1.10995,0.0095534,-0.038124,0.0238684,0.0459826,596,596,596,-35.0215,84.1536,-88.9127,0.0434503,-0.107014,0.21,-0.0441115,0.106741,-1.71749,0,0,0,0,0,0,-0.00866803,0.00529126,-0.0129344,5981530.0,-571227.0,-4104200.0,-4217.3,-856.389,-6020.04,5981530.0,-571216.0,-4104210.0,-4217.32,-856.374,-6018.9,7274220.0,0.000636814,98.0403,-179.918,-23.774,-121.502,11,1,1419771311,305711,2347,533925,0.822588,0.177412,363.223,0,0.0,0,0,0,0,0.0095534,-0.038124,0.0238684,0.0459826,1,0,595.2,0.0391609,0.354247,0.480103,-0.449374,-0.664886,-1.78801e-05,-2.57346e-05,1.45475e-06,-1.78801e-05,2.57346e-05,-1.45475e-06,596,-0.991089,-0.805025,0.0335004,-0.592295,2,0,0,2,2,0,0,0,0,0,1,1,1,596,1.2813,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:54:53,59.710796619558735,-34.19601197413146,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
597,2025,1,0,12,55,12,-0.597835,1.04187,898498,0.0,0.0,1.0,0.0,0.0,0.0,0.541753,0.00775044,0.158586,0.825405,0.842673,-0.000651064,0.00102533,-0.538424,5977320.0,-572075.0,-4110220.0,-4223.72,-856.025,-6014.8,-0.131545,0.411082,-1.09149,0.0102306,-0.0390967,0.0266666,0.0484182,597,597,597,-37.5649,86.4184,-99.2885,0.0470347,-0.0208561,0.21,-0.047691,0.0205715,-1.62165,0,0,0,0,0,0,-0.00886144,0.00542035,-0.011253,5977310.0,-572078.0,-4110220.0,-4223.47,-855.762,-6015.79,5977320.0,-572075.0,-4110220.0,-4223.72,-856.025,-6014.8,7274200.0,0.000636667,98.04,-179.918,-23.5336,-121.684,11,1,1419771312,305712,2347,533956,0.822635,0.177365,371.976,0,0.0,0,0,0,0,0.0102306,-0.0390967,0.0266666,0.0484182,1,0,596.2,0.0444541,0.352817,0.467084,-0.440643,-0.680578,-1.84557e-05,-2.52808e-05,2.35612e-06,-1.84557e-05,2.52808e-05,-2.35612e-06,597,-0.991093,-0.825657,0.0464107,-0.56226,2,1,0,2,2,0,0,0,0,0,1,1,1,597,1.24524,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:54:54,59.694753801295086,-34.25342234520357,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
598,2025,1,0,12,55,13,-0.598837,1.04159,898497,0.0,0.0,1.0,0.0,0.0,0.0,0.534323,0.0281965,0.152218,0.830983,0.842693,-0.000651026,0.00102535,-0.538393,5973080.0,-572957.0,-4116230.0,-4229.37,-855.172,-6010.49,-0.139706,0.377052,-1.0705,0.0109364,-0.0384359,0.0294653,0.04965,598,598,598,-40.2186,85.008,-109.664,0.0488836,0.0332813,0.21,-0.0495318,-0.0335703,-1.52071,0,0,0,0,0,0,-0.00897644,0.00558352,-0.00997503,5973090.0,-572935.0,-4116230.0,-4229.63,-855.182,-6011.53,5973080.0,-572957.0,-4116230.0,-4229.37,-855.172,-6010.49,7274170.0,0.000638234,98.0401,-179.918,-23.0449,-122.115,11,1,1419771313,305713,2347,533987,0.822684,0.177316,379.93,0,0.0,0,0,0,0,0.0109364,-0.0384359,0.0294653,0.04965,1,0,597.2,0.0466879,0.350383,0.453535,-0.431165,-0.696875,-1.90557e-05,-2.47488e-05,3.29491e-06,-1.90557e-05,2.47488e-05,-3.29491e-06,598,-0.991091,-0.8452,0.0617523,-0.53087,2,1,0,2,2,0,0,0,0,0,1,1,1,598,1.20689,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:54:55,59.678710983031415,-34.31083271627568,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
599,2025,1,0,12,55,14,-0.599839,1.0413,898493,0.0,0.0,1.0,0.0,0.0,0.0,0.525177,0.0492553,0.145708,0.836978,0.842713,-0.000650989,0.00102538,-0.538362,5968870.0,-573792.0,-4122250.0,-4235.78,-854.775,-6006.29,-0.147124,0.342348,-1.04606,0.0116486,-0.0367504,0.0322646,0.0502721,599,599,599,-42.8996,81.2925,-120.04,0.0483102,0.0672197,0.21,-0.0489492,-0.0675065,-1.41297,0,0,0,0,0,0,-0.00903055,0.00578491,-0.00897388,5968850.0,-573798.0,-4122240.0,-4235.8,-854.647,-6007.25,5968870.0,-573792.0,-4122250.0,-4235.78,-854.775,-6006.29,7274140.0,0.000640533,98.0406,-179.918,-22.7057,-122.396,11,1,1419771314,305714,2347,534019,0.822733,0.177267,386.717,1,0.0,0,0,0,0,0.0116486,-0.0367504,0.0322646,0.0502721,1,0,598.2,0.0492127,0.346625,0.439723,-0.420586,-0.713864,-1.96786e-05,-2.4133e-05,4.24583e-06,-1.96786e-05,2.4133e-05,-4.24583e-06,599,-0.991086,-0.86317,0.0806633,-0.498428,2,1,1,2,2,0,0,0,0,0,1,1,1,599,1.16552,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:54:56,59.662095206972616,-34.368243087347786,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
600,2025,1,0,12,55,15,-0.600841,1.04102,898493,0.0,0.0,1.0,0.0,0.0,0.0,0.514635,0.070412,0.139639,0.843027,0.842732,-0.000650952,0.0010254,-0.538332,5964600.0,-574643.0,-4128250.0,-4241.83,-854.054,-6002.15,-0.152836,0.307726,-1.0192,0.0123223,-0.0344379,0.0350645,0.0506688,600,600,600,-45.4423,76.1652,-130.416,0.045563,0.0877527,0.21,-0.0461934,-0.0880283,-1.30031,0,0,0,0,0,0,-0.00903565,0.00603515,-0.00814162,5964620.0,-574649.0,-4128250.0,-4241.95,-854.029,-6002.99,5964600.0,-574643.0,-4128250.0,-4241.83,-854.054,-6002.15,7274130.0,0.000638084,98.0404,-179.918,-22.5019,-122.541,11,1,1419771315,305715,2347,534052,0.822783,0.177217,392.131,1,0.0,0,0,0,0,0.0123223,-0.0344379,0.0350645,0.0506688,1,0,599.2,0.0502875,0.341471,0.425862,-0.409568,-0.730954,-2.03244e-05,-2.34278e-05,5.18986e-06,-2.03244e-05,2.34278e-05,-5.18986e-06,600,-0.991088,-0.878754,0.101995,-0.46625,2,1,1,2,2,0,0,0,0,0,1,1,1,600,1.12268,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:54:57,59.646052388708966,-34.425653458419895,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
601,2025,1,0,12,55,16,-0.601844,1.04074,898481,0.0,0.0,1.0,0.0,0.0,0.0,0.501958,0.0906686,0.134475,0.849549,0.842752,-0.000650914,0.00102543,-0.538301,5960360.0,-575494.0,-4134250.0,-4248.33,-853.39,-5997.62,-0.155618,0.275448,-0.988921,0.0129064,-0.0318158,0.0378651,0.0511134,601,601,601,-47.658,70.3348,-140.792,0.0388427,0.0971646,0.21,-0.0394695,-0.0974184,-1.18079,0,0,0,0,0,0,-0.00901102,0.00634376,-0.0074638,5960360.0,-575500.0,-4134250.0,-4248.18,-853.41,-5998.73,5960360.0,-575494.0,-4134250.0,-4248.33,-853.39,-5997.62,7274200.0,0.000638011,98.0402,-179.918,-23.6141,-121.371,11,1,1419771316,305716,2347,534085,0.822833,0.177167,396.062,1,0.0,0,0,0,0,0.0129064,-0.0318158,0.0378651,0.0511134,1,0,600.2,0.0506085,0.334048,0.41301,-0.398066,-0.747916,-2.09927e-05,-2.26279e-05,6.11219e-06,-2.09927e-05,2.26279e-05,-6.11219e-06,601,-0.99109,-0.890615,0.127035,-0.436654,2,1,1,2,2,0,0,0,0,0,1,1,1,601,1.07801,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:54:58,59.630009570445296,-34.48312112527152,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
602,2025,1,0,12,55,17,-0.602847,1.04046,898476,0.0,0.0,1.0,0.0,0.0,0.0,0.488147,0.110477,0.129523,0.855997,0.842772,-0.000650877,0.00102545,-0.53827,5956100.0,-576364.0,-4140270.0,-4254.18,-852.847,-5993.78,-0.157294,0.244161,-0.956672,0.0133888,-0.0290491,0.0406662,0.0517383,602,602,602,-49.4971,64.1772,-151.168,0.0322719,0.10148,0.21,-0.0328973,-0.101704,-1.0573,0,0,0,0,0,0,-0.00894447,0.00669539,-0.00692133,5956110.0,-576352.0,-4140250.0,-4254.37,-852.809,-5994.46,5956100.0,-576364.0,-4140270.0,-4254.18,-852.847,-5993.78,7274250.0,0.000635028,98.0401,-179.918,-24.1456,-120.781,11,1,1419771317,305717,2347,534118,0.822884,0.177116,398.454,1,0.0,0,0,0,0,0.0133888,-0.0290491,0.0406662,0.0517383,1,0,601.2,0.0509594,0.325575,0.400483,-0.386089,-0.764559,-2.16825e-05,-2.17284e-05,7.00125e-06,-2.16825e-05,2.17284e-05,-7.00125e-06,602,-0.991091,-0.899785,0.154246,-0.40816,2,2,1,2,2,0,0,0,0,0,1,1,1,602,1.03261,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:54:59,59.61396675218163,-34.54058879212314,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
603,2025,1,0,12,55,18,-0.60385,1.04017,898473,0.0,0.0,1.0,0.0,0.0,0.0,0.455316,0.146499,0.122511,0.869607,0.842791,-0.000650839,0.00102547,-0.538239,5951850.0,-577232.0,-4146250.0,-4260.43,-852.173,-5988.98,-0.151708,0.188832,-0.884534,0.0137224,-0.0262834,0.0434678,0.0526172,603,603,603,-50.8178,57.8783,-161.803,0.0139527,0.153968,0.21,-0.0148412,-0.154198,-0.854029,0,0,0,0,0,0,-0.0129986,0.0109843,-0.0080791,5951850.0,-577213.0,-4146250.0,-4260.56,-852.269,-5990.23,5951850.0,-577232.0,-4146250.0,-4260.43,-852.173,-5988.98,7274380.0,0.000623719,98.0405,-179.918,-25.4489,-119.419,11,1,1419771318,305718,2347,534152,0.822937,0.177063,399.269,1,0.0,0,0,0,0,0.0137224,-0.0262834,0.0434678,0.0526172,1,0,603.0,0.0524238,0.302703,0.378782,-0.361514,-0.796369,-2.2391e-05,-2.07251e-05,7.84752e-06,-2.2391e-05,2.07251e-05,-7.84752e-06,603,-0.991086,-0.906831,0.216581,-0.361594,2,1,1,2,2,0,0,0,0,0,1,1,1,603,0.938534,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:55:00,59.59735097612284,-34.59805645897476,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
604,2025,1,0,12,55,19,-0.604852,1.03989,898469,0.0,0.0,1.0,0.0,0.0,0.0,0.436382,0.162893,0.119111,0.87684,0.842811,-0.000650802,0.0010255,-0.538209,5947580.0,-578069.0,-4152220.0,-4266.41,-851.909,-5984.65,-0.147511,0.165314,-0.843904,0.0138837,-0.023458,0.0462698,0.0537022,604,604,604,-51.4582,51.5871,-172.179,0.00186946,0.141586,0.21,-0.00275287,-0.141779,-0.713833,0,0,0,0,0,0,-0.0127216,0.0114971,-0.00793512,5947590.0,-578072.0,-4152230.0,-4266.7,-851.725,-5985.92,5947580.0,-578069.0,-4152220.0,-4266.41,-851.909,-5984.65,7274350.0,0.000625951,98.0409,-179.918,-25.0662,-119.744,11,1,1419771319,305719,2347,534185,0.822988,0.177012,398.403,1,0.0,0,0,0,0,0.0138837,-0.023458,0.0462698,0.0537022,1,0,604.0,0.0525805,0.289144,0.3695,-0.347869,-0.811697,-2.31151e-05,-1.96145e-05,8.63895e-06,-2.31151e-05,1.96145e-05,-8.63895e-06,604,-0.991081,-0.905132,0.252435,-0.342071,2,2,1,2,2,0,0,0,0,0,1,1,1,604,0.888923,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:55:01,59.581308157859176,-34.65546683004687,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
605,2025,1,0,12,55,20,-0.605853,1.03961,898459,0.0,0.0,1.0,0.0,0.0,0.0,0.415208,0.178411,0.116825,0.884378,0.84283,-0.000650765,0.00102552,-0.538178,5943320.0,-578915.0,-4158190.0,-4272.88,-851.194,-5980.55,-0.13987,0.14402,-0.799796,0.0139013,-0.0208607,0.049072,0.0551043,605,605,605,-51.5664,45.805,-182.554,-0.0138173,0.129561,0.21,0.0129363,-0.129708,-0.566633,0,0,0,0,0,0,-0.0123614,0.0120325,-0.00784,5943320.0,-578922.0,-4158210.0,-4272.85,-851.11,-5981.55,5943320.0,-578915.0,-4158190.0,-4272.88,-851.194,-5980.55,7274240.0,0.00063895,98.0408,-179.918,-24.2283,-120.523,11,1,1419771320,305720,2347,534218,0.823039,0.176961,395.87,1,0.0,0,0,0,0,0.0139013,-0.0208607,0.049072,0.0551043,1,0,605.0,0.0548154,0.27311,0.361113,-0.333851,-0.826772,-2.38479e-05,-1.83936e-05,9.37137e-06,-2.38479e-05,1.83936e-05,-9.37137e-06,605,-0.991082,-0.899302,0.291001,-0.326457,2,2,0,2,2,0,0,0,0,0,1,1,1,605,0.836867,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:55:02,59.56526533959551,-34.712819905339465,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
606,2025,1,0,12,55,21,-0.606854,1.03932,898455,0.0,0.0,1.0,0.0,0.0,0.0,0.392836,0.193029,0.114179,0.891842,0.84285,-0.000650727,0.00102554,-0.538147,5939060.0,-579766.0,-4164180.0,-4278.78,-850.326,-5976.02,-0.132171,0.124561,-0.753325,0.0137321,-0.0184847,0.0518745,0.0567558,606,606,606,-50.9823,40.5172,-192.93,-0.0256567,0.118498,0.21,0.0247759,-0.118593,-0.4147,0,0,0,0,0,0,-0.0119175,0.0125854,-0.00778993,5939040.0,-579769.0,-4164180.0,-4278.97,-850.489,-5977.2,5939060.0,-579766.0,-4164180.0,-4278.78,-850.326,-5976.02,7274110.0,0.000649344,98.0407,-179.918,-23.0333,-121.66,11,1,1419771321,305721,2347,534251,0.82309,0.17691,391.622,1,0.0,0,0,0,0,0.0137321,-0.0184847,0.0518745,0.0567558,1,0,606.0,0.0557482,0.256302,0.35342,-0.318851,-0.841271,-2.45801e-05,-1.70602e-05,1.00416e-05,-2.45801e-05,1.70602e-05,-1.00416e-05,606,-0.991083,-0.890139,0.331491,-0.312675,2,2,0,2,2,0,0,0,0,0,1,1,1,606,0.783436,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:55:03,59.54864956353672,-34.77017298063206,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
